"Y";"Y_L1";"Y_L2";"Y_L3";"Y_L4";"Y_L5";"Y_L6";"Y_L7";"Y_L8";"Y_L9";"Y_L10";"Y_L11";"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11";"MEU1";"MEU1_L1";"MEU1_L2";"MEU1_L3";"MEU1_L4";"MEU1_L5";"MEU1_L6";"MEU1_L7";"MEU1_L8";"MEU1_L9";"MEU1_L10";"MEU1_L11";"MEU3";"MEU3_L1";"MEU3_L2";"MEU3_L3";"MEU3_L4";"MEU3_L5";"MEU3_L6";"MEU3_L7";"MEU3_L8";"MEU3_L9";"MEU3_L10";"MEU3_L11";"MEU12";"MEU12_L1";"MEU12_L2";"MEU12_L3";"MEU12_L4";"MEU12_L5";"MEU12_L6";"MEU12_L7";"MEU12_L8";"MEU12_L9";"MEU12_L10";"MEU12_L11";"FEU1";"FEU1_L1";"FEU1_L2";"FEU1_L3";"FEU1_L4";"FEU1_L5";"FEU1_L6";"FEU1_L7";"FEU1_L8";"FEU1_L9";"FEU1_L10";"FEU1_L11";"FEU3";"FEU3_L1";"FEU3_L2";"FEU3_L3";"FEU3_L4";"FEU3_L5";"FEU3_L6";"FEU3_L7";"FEU3_L8";"FEU3_L9";"FEU3_L10";"FEU3_L11";"FEU12";"FEU12_L1";"FEU12_L2";"FEU12_L3";"FEU12_L4";"FEU12_L5";"FEU12_L6";"FEU12_L7";"FEU12_L8";"FEU12_L9";"FEU12_L10";"FEU12_L11"
-0,284;0,185;-0,156;-0,288;-0,15;-0,087;0,038;0,055;0,563;0,75;0,408;0,146;-0,215521746;-0,294041955;-0,883391388;-0,662864549;-1,150359844;-1,799225902;-2,092770463;-1,836181781;-1,790225536;-2,002341126;-2,100133385;-1,907145949;-0,035923019;-0,303090216;-0,298444091;-0,437663702;-0,03263305;0,208154874;0,443621317;0,506512387;0,445375875;0,76691445;0,845500162;0,98843992;0,048257229;0,287048461;0,607237935;0,407478943;0,528107942;0,669878766;0,909681556;0,852732272;1,010508436;1,248581493;1,400077287;1,35499399;0,11560222;0,085328319;0,178402155;0,277756096;0,141757631;0,012155924;0,047545807;0,099409422;0,125019932;0,089120181;0,075429612;0,136898425;-0,363125525;-0,423799176;-0,390626875;-0,845152249;-0,770513873;-0,539677193;-0,331603573;-0,695934271;-0,755688438;-0,462400552;-0,329956049;-0,321357933;0,178138302;0,060997767;-0,159942122;-0,439406745;-0,430694747;-0,599511517;-0,510828566;-0,470155685;-0,342465705;-0,1542883;-0,020812796;0,106836247;-1,153788768;-1,027850818;-1,091059721;-0,982851133;-0,651240349;-0,279450996;-0,287257263;-0,195953261;-0,015075407;-0,359421251;-0,452362514;-0,663272466;-0,987279656;-0,845945447;-0,792748861;-0,932035801;-0,760395656;-0,67725918;-0,212131219;-0,325546688;-0,087205454;-0,095086024;-0,277434782;-0,272602585;3,458394688;3,488528164;3,527870674;3,560204437;3,578555098;3,602590506;3,634894476;3,66800012;3,685016087;3,706257435;3,745450452;3,78469952;4,243816629;4,275893465;4,314801011;4,345296007;4,363265546;4,384242349;4,411767055;4,440220138;4,457583405;4,479373562;4,514273184;4,549184024;4,987061664;5,009060116;5,031039498;5,049374746;5,064284808;5,08068005;5,101681402;5,123653094;5,144596908;5,166314131;5,190481145;5,213705329;6,22876844;6,145153712;6,015868105;5,834601761;5,606402637;5,368652953;5,176342441;5,060830467;4,986197235;4,936067849;4,922941621;4,916990342;6,291669483;6,229269082;6,131454905;5,99363115;5,820173528;5,63998105;5,492311388;5,400794574;5,339943627;5,298832823;5,286335479;5,28044998;6,078638077;6,062626419;6,035184869;5,995301148;5,944575838;5,891924982;5,847415564;5,817174606;5,795457059;5,779696796;5,772283565;5,767899207
-0,279;-0,284;0,185;-0,156;-0,288;-0,15;-0,087;0,038;0,055;0,563;0,75;0,408;0,112810775;-0,215521746;-0,294041955;-0,883391388;-0,662864549;-1,150359844;-1,799225902;-2,092770463;-1,836181781;-1,790225536;-2,002341126;-2,100133385;-0,350641403;-0,035923019;-0,303090216;-0,298444091;-0,437663702;-0,03263305;0,208154874;0,443621317;0,506512387;0,445375875;0,76691445;0,845500162;0,329852928;0,048257229;0,287048461;0,607237935;0,407478943;0,528107942;0,669878766;0,909681556;0,852732272;1,010508436;1,248581493;1,400077287;0,104116206;0,11560222;0,085328319;0,178402155;0,277756096;0,141757631;0,012155924;0,047545807;0,099409422;0,125019932;0,089120181;0,075429612;-0,29651643;-0,363125525;-0,423799176;-0,390626875;-0,845152249;-0,770513873;-0,539677193;-0,331603573;-0,695934271;-0,755688438;-0,462400552;-0,329956049;0,297112071;0,178138302;0,060997767;-0,159942122;-0,439406745;-0,430694747;-0,599511517;-0,510828566;-0,470155685;-0,342465705;-0,1542883;-0,020812796;-1,003316353;-1,153788768;-1,027850818;-1,091059721;-0,982851133;-0,651240349;-0,279450996;-0,287257263;-0,195953261;-0,015075407;-0,359421251;-0,452362514;-0,61771601;-0,987279656;-0,845945447;-0,792748861;-0,932035801;-0,760395656;-0,67725918;-0,212131219;-0,325546688;-0,087205454;-0,095086024;-0,277434782;3,425619632;3,458394688;3,488528164;3,527870674;3,560204437;3,578555098;3,602590506;3,634894476;3,66800012;3,685016087;3,706257435;3,745450452;4,209136202;4,243816629;4,275893465;4,314801011;4,345296007;4,363265546;4,384242349;4,411767055;4,440220138;4,457583405;4,479373562;4,514273184;4,964073705;4,987061664;5,009060116;5,031039498;5,049374746;5,064284808;5,08068005;5,101681402;5,123653094;5,144596908;5,166314131;5,190481145;6,222484095;6,22876844;6,145153712;6,015868105;5,834601761;5,606402637;5,368652953;5,176342441;5,060830467;4,986197235;4,936067849;4,922941621;6,28738322;6,291669483;6,229269082;6,131454905;5,99363115;5,820173528;5,63998105;5,492311388;5,400794574;5,339943627;5,298832823;5,286335479;6,076054955;6,078638077;6,062626419;6,035184869;5,995301148;5,944575838;5,891924982;5,847415564;5,817174606;5,795457059;5,779696796;5,772283565
-0,72;-0,279;-0,284;0,185;-0,156;-0,288;-0,15;-0,087;0,038;0,055;0,563;0,75;-0,014015621;0,112810775;-0,215521746;-0,294041955;-0,883391388;-0,662864549;-1,150359844;-1,799225902;-2,092770463;-1,836181781;-1,790225536;-2,002341126;-0,059637319;-0,350641403;-0,035923019;-0,303090216;-0,298444091;-0,437663702;-0,03263305;0,208154874;0,443621317;0,506512387;0,445375875;0,76691445;0,1747336;0,329852928;0,048257229;0,287048461;0,607237935;0,407478943;0,528107942;0,669878766;0,909681556;0,852732272;1,010508436;1,248581493;-0,128791617;0,104116206;0,11560222;0,085328319;0,178402155;0,277756096;0,141757631;0,012155924;0,047545807;0,099409422;0,125019932;0,089120181;-0,16882126;-0,29651643;-0,363125525;-0,423799176;-0,390626875;-0,845152249;-0,770513873;-0,539677193;-0,331603573;-0,695934271;-0,755688438;-0,462400552;0,39044132;0,297112071;0,178138302;0,060997767;-0,159942122;-0,439406745;-0,430694747;-0,599511517;-0,510828566;-0,470155685;-0,342465705;-0,1542883;-0,600782592;-1,003316353;-1,153788768;-1,027850818;-1,091059721;-0,982851133;-0,651240349;-0,279450996;-0,287257263;-0,195953261;-0,015075407;-0,359421251;-0,483446;-0,61771601;-0,987279656;-0,845945447;-0,792748861;-0,932035801;-0,760395656;-0,67725918;-0,212131219;-0,325546688;-0,087205454;-0,095086024;3,395488524;3,425619632;3,458394688;3,488528164;3,527870674;3,560204437;3,578555098;3,602590506;3,634894476;3,66800012;3,685016087;3,706257435;4,174172364;4,209136202;4,243816629;4,275893465;4,314801011;4,345296007;4,363265546;4,384242349;4,411767055;4,440220138;4,457583405;4,479373562;4,937556878;4,964073705;4,987061664;5,009060116;5,031039498;5,049374746;5,064284808;5,08068005;5,101681402;5,123653094;5,144596908;5,166314131;6,177920714;6,222484095;6,22876844;6,145153712;6,015868105;5,834601761;5,606402637;5,368652953;5,176342441;5,060830467;4,986197235;4,936067849;6,253654439;6,28738322;6,291669483;6,229269082;6,131454905;5,99363115;5,820173528;5,63998105;5,492311388;5,400794574;5,339943627;5,298832823;6,063747543;6,076054955;6,078638077;6,062626419;6,035184869;5,995301148;5,944575838;5,891924982;5,847415564;5,817174606;5,795457059;5,779696796
-0,726;-0,72;-0,279;-0,284;0,185;-0,156;-0,288;-0,15;-0,087;0,038;0,055;0,563;-0,129876019;-0,014015621;0,112810775;-0,215521746;-0,294041955;-0,883391388;-0,662864549;-1,150359844;-1,799225902;-2,092770463;-1,836181781;-1,790225536;0,131093104;-0,059637319;-0,350641403;-0,035923019;-0,303090216;-0,298444091;-0,437663702;-0,03263305;0,208154874;0,443621317;0,506512387;0,445375875;0,216073344;0,1747336;0,329852928;0,048257229;0,287048461;0,607237935;0,407478943;0,528107942;0,669878766;0,909681556;0,852732272;1,010508436;-0,413995549;-0,128791617;0,104116206;0,11560222;0,085328319;0,178402155;0,277756096;0,141757631;0,012155924;0,047545807;0,099409422;0,125019932;-0,022401898;-0,16882126;-0,29651643;-0,363125525;-0,423799176;-0,390626875;-0,845152249;-0,770513873;-0,539677193;-0,331603573;-0,695934271;-0,755688438;0,496928881;0,39044132;0,297112071;0,178138302;0,060997767;-0,159942122;-0,439406745;-0,430694747;-0,599511517;-0,510828566;-0,470155685;-0,342465705;-0,09025612;-0,600782592;-1,003316353;-1,153788768;-1,027850818;-1,091059721;-0,982851133;-0,651240349;-0,279450996;-0,287257263;-0,195953261;-0,015075407;-0,240473827;-0,483446;-0,61771601;-0,987279656;-0,845945447;-0,792748861;-0,932035801;-0,760395656;-0,67725918;-0,212131219;-0,325546688;-0,087205454;3,368244444;3,395488524;3,425619632;3,458394688;3,488528164;3,527870674;3,560204437;3,578555098;3,602590506;3,634894476;3,66800012;3,685016087;4,139613656;4,174172364;4,209136202;4,243816629;4,275893465;4,314801011;4,345296007;4,363265546;4,384242349;4,411767055;4,440220138;4,457583405;4,908941537;4,937556878;4,964073705;4,987061664;5,009060116;5,031039498;5,049374746;5,064284808;5,08068005;5,101681402;5,123653094;5,144596908;6,064645025;6,177920714;6,222484095;6,22876844;6,145153712;6,015868105;5,834601761;5,606402637;5,368652953;5,176342441;5,060830467;4,986197235;6,167100649;6,253654439;6,28738322;6,291669483;6,229269082;6,131454905;5,99363115;5,820173528;5,63998105;5,492311388;5,400794574;5,339943627;6,035176171;6,063747543;6,076054955;6,078638077;6,062626419;6,035184869;5,995301148;5,944575838;5,891924982;5,847415564;5,817174606;5,795457059
-0,915;-0,726;-0,72;-0,279;-0,284;0,185;-0,156;-0,288;-0,15;-0,087;0,038;0,055;-0,099592153;-0,129876019;-0,014015621;0,112810775;-0,215521746;-0,294041955;-0,883391388;-0,662864549;-1,150359844;-1,799225902;-2,092770463;-1,836181781;0,247083156;0,131093104;-0,059637319;-0,350641403;-0,035923019;-0,303090216;-0,298444091;-0,437663702;-0,03263305;0,208154874;0,443621317;0,506512387;-0,00514859700000003;0,216073344;0,1747336;0,329852928;0,048257229;0,287048461;0,607237935;0,407478943;0,528107942;0,669878766;0,909681556;0,852732272;-0,434228218;-0,413995549;-0,128791617;0,104116206;0,11560222;0,085328319;0,178402155;0,277756096;0,141757631;0,012155924;0,047545807;0,099409422;0,054700732;-0,022401898;-0,16882126;-0,29651643;-0,363125525;-0,423799176;-0,390626875;-0,845152249;-0,770513873;-0,539677193;-0,331603573;-0,695934271;0,41618291;0,496928881;0,39044132;0,297112071;0,178138302;0,060997767;-0,159942122;-0,439406745;-0,430694747;-0,599511517;-0,510828566;-0,470155685;-0,046865583;-0,09025612;-0,600782592;-1,003316353;-1,153788768;-1,027850818;-1,091059721;-0,982851133;-0,651240349;-0,279450996;-0,287257263;-0,195953261;-0,34343782;-0,240473827;-0,483446;-0,61771601;-0,987279656;-0,845945447;-0,792748861;-0,932035801;-0,760395656;-0,67725918;-0,212131219;-0,325546688;3,348699509;3,368244444;3,395488524;3,425619632;3,458394688;3,488528164;3,527870674;3,560204437;3,578555098;3,602590506;3,634894476;3,66800012;4,109942028;4,139613656;4,174172364;4,209136202;4,243816629;4,275893465;4,314801011;4,345296007;4,363265546;4,384242349;4,411767055;4,440220138;4,880481763;4,908941537;4,937556878;4,964073705;4,987061664;5,009060116;5,031039498;5,049374746;5,064284808;5,08068005;5,101681402;5,123653094;5,936851132;6,064645025;6,177920714;6,222484095;6,22876844;6,145153712;6,015868105;5,834601761;5,606402637;5,368652953;5,176342441;5,060830467;6,067125595;6,167100649;6,253654439;6,28738322;6,291669483;6,229269082;6,131454905;5,99363115;5,820173528;5,63998105;5,492311388;5,400794574;6,001032911;6,035176171;6,063747543;6,076054955;6,078638077;6,062626419;6,035184869;5,995301148;5,944575838;5,891924982;5,847415564;5,817174606
-0,878;-0,915;-0,726;-0,72;-0,279;-0,284;0,185;-0,156;-0,288;-0,15;-0,087;0,038;-0,342658417;-0,099592153;-0,129876019;-0,014015621;0,112810775;-0,215521746;-0,294041955;-0,883391388;-0,662864549;-1,150359844;-1,799225902;-2,092770463;0,130272721;0,247083156;0,131093104;-0,059637319;-0,350641403;-0,035923019;-0,303090216;-0,298444091;-0,437663702;-0,03263305;0,208154874;0,443621317;0,230835423;-0,00514859700000003;0,216073344;0,1747336;0,329852928;0,048257229;0,287048461;0,607237935;0,407478943;0,528107942;0,669878766;0,909681556;-0,349890707;-0,434228218;-0,413995549;-0,128791617;0,104116206;0,11560222;0,085328319;0,178402155;0,277756096;0,141757631;0,012155924;0,047545807;0,209651719;0,054700732;-0,022401898;-0,16882126;-0,29651643;-0,363125525;-0,423799176;-0,390626875;-0,845152249;-0,770513873;-0,539677193;-0,331603573;0,407561543;0,41618291;0,496928881;0,39044132;0,297112071;0,178138302;0,060997767;-0,159942122;-0,439406745;-0,430694747;-0,599511517;-0,510828566;-0,175987411;-0,046865583;-0,09025612;-0,600782592;-1,003316353;-1,153788768;-1,027850818;-1,091059721;-0,982851133;-0,651240349;-0,279450996;-0,287257263;-0,111236387;-0,34343782;-0,240473827;-0,483446;-0,61771601;-0,987279656;-0,845945447;-0,792748861;-0,932035801;-0,760395656;-0,67725918;-0,212131219;3,329269807;3,348699509;3,368244444;3,395488524;3,425619632;3,458394688;3,488528164;3,527870674;3,560204437;3,578555098;3,602590506;3,634894476;4,080066943;4,109942028;4,139613656;4,174172364;4,209136202;4,243816629;4,275893465;4,314801011;4,345296007;4,363265546;4,384242349;4,411767055;4,85272927;4,880481763;4,908941537;4,937556878;4,964073705;4,987061664;5,009060116;5,031039498;5,049374746;5,064284808;5,08068005;5,101681402;5,771014171;5,936851132;6,064645025;6,177920714;6,222484095;6,22876844;6,145153712;6,015868105;5,834601761;5,606402637;5,368652953;5,176342441;5,938709052;6,067125595;6,167100649;6,253654439;6,28738322;6,291669483;6,229269082;6,131454905;5,99363115;5,820173528;5,63998105;5,492311388;5,959391338;6,001032911;6,035176171;6,063747543;6,076054955;6,078638077;6,062626419;6,035184869;5,995301148;5,944575838;5,891924982;5,847415564
0,333;-0,878;-0,915;-0,726;-0,72;-0,279;-0,284;0,185;-0,156;-0,288;-0,15;-0,087;-0,408248816;-0,342658417;-0,099592153;-0,129876019;-0,014015621;0,112810775;-0,215521746;-0,294041955;-0,883391388;-0,662864549;-1,150359844;-1,799225902;-0,113966504;0,130272721;0,247083156;0,131093104;-0,059637319;-0,350641403;-0,035923019;-0,303090216;-0,298444091;-0,437663702;-0,03263305;0,208154874;0,403921351;0,230835423;-0,00514859700000003;0,216073344;0,1747336;0,329852928;0,048257229;0,287048461;0,607237935;0,407478943;0,528107942;0,669878766;-0,372707017;-0,349890707;-0,434228218;-0,413995549;-0,128791617;0,104116206;0,11560222;0,085328319;0,178402155;0,277756096;0,141757631;0,012155924;0,162224714;0,209651719;0,054700732;-0,022401898;-0,16882126;-0,29651643;-0,363125525;-0,423799176;-0,390626875;-0,845152249;-0,770513873;-0,539677193;0,409099439;0,407561543;0,41618291;0,496928881;0,39044132;0,297112071;0,178138302;0,060997767;-0,159942122;-0,439406745;-0,430694747;-0,599511517;-0,00816085599999999;-0,175987411;-0,046865583;-0,09025612;-0,600782592;-1,003316353;-1,153788768;-1,027850818;-1,091059721;-0,982851133;-0,651240349;-0,279450996;-0,043558496;-0,111236387;-0,34343782;-0,240473827;-0,483446;-0,61771601;-0,987279656;-0,845945447;-0,792748861;-0,932035801;-0,760395656;-0,67725918;3,303757653;3,329269807;3,348699509;3,368244444;3,395488524;3,425619632;3,458394688;3,488528164;3,527870674;3,560204437;3,578555098;3,602590506;4,046939054;4,080066943;4,109942028;4,139613656;4,174172364;4,209136202;4,243816629;4,275893465;4,314801011;4,345296007;4,363265546;4,384242349;4,827467024;4,85272927;4,880481763;4,908941537;4,937556878;4,964073705;4,987061664;5,009060116;5,031039498;5,049374746;5,064284808;5,08068005;5,549600368;5,771014171;5,936851132;6,064645025;6,177920714;6,222484095;6,22876844;6,145153712;6,015868105;5,834601761;5,606402637;5,368652953;5,768360266;5,938709052;6,067125595;6,167100649;6,253654439;6,28738322;6,291669483;6,229269082;6,131454905;5,99363115;5,820173528;5,63998105;5,906517638;5,959391338;6,001032911;6,035176171;6,063747543;6,076054955;6,078638077;6,062626419;6,035184869;5,995301148;5,944575838;5,891924982
0,872;0,333;-0,878;-0,915;-0,726;-0,72;-0,279;-0,284;0,185;-0,156;-0,288;-0,15;-0,871576039;-0,408248816;-0,342658417;-0,099592153;-0,129876019;-0,014015621;0,112810775;-0,215521746;-0,294041955;-0,883391388;-0,662864549;-1,150359844;0,291213394;-0,113966504;0,130272721;0,247083156;0,131093104;-0,059637319;-0,350641403;-0,035923019;-0,303090216;-0,298444091;-0,437663702;-0,03263305;0,111616108;0,403921351;0,230835423;-0,00514859700000003;0,216073344;0,1747336;0,329852928;0,048257229;0,287048461;0,607237935;0,407478943;0,528107942;-0,451394169;-0,372707017;-0,349890707;-0,434228218;-0,413995549;-0,128791617;0,104116206;0,11560222;0,085328319;0,178402155;0,277756096;0,141757631;0,157516781;0,162224714;0,209651719;0,054700732;-0,022401898;-0,16882126;-0,29651643;-0,363125525;-0,423799176;-0,390626875;-0,845152249;-0,770513873;0,394080865;0,409099439;0,407561543;0,41618291;0,496928881;0,39044132;0,297112071;0,178138302;0,060997767;-0,159942122;-0,439406745;-0,430694747;0,12477406;-0,00816085599999999;-0,175987411;-0,046865583;-0,09025612;-0,600782592;-1,003316353;-1,153788768;-1,027850818;-1,091059721;-0,982851133;-0,651240349;-0,321345066;-0,043558496;-0,111236387;-0,34343782;-0,240473827;-0,483446;-0,61771601;-0,987279656;-0,845945447;-0,792748861;-0,932035801;-0,760395656;3,287154002;3,303757653;3,329269807;3,348699509;3,368244444;3,395488524;3,425619632;3,458394688;3,488528164;3,527870674;3,560204437;3,578555098;4,022220501;4,046939054;4,080066943;4,109942028;4,139613656;4,174172364;4,209136202;4,243816629;4,275893465;4,314801011;4,345296007;4,363265546;4,807745998;4,827467024;4,85272927;4,880481763;4,908941537;4,937556878;4,964073705;4,987061664;5,009060116;5,031039498;5,049374746;5,064284808;5,310708452;5,549600368;5,771014171;5,936851132;6,064645025;6,177920714;6,222484095;6,22876844;6,145153712;6,015868105;5,834601761;5,606402637;5,582825916;5,768360266;5,938709052;6,067125595;6,167100649;6,253654439;6,28738322;6,291669483;6,229269082;6,131454905;5,99363115;5,820173528;5,848085867;5,906517638;5,959391338;6,001032911;6,035176171;6,063747543;6,076054955;6,078638077;6,062626419;6,035184869;5,995301148;5,944575838
0,47;0,872;0,333;-0,878;-0,915;-0,726;-0,72;-0,279;-0,284;0,185;-0,156;-0,288;-0,998612495;-0,871576039;-0,408248816;-0,342658417;-0,099592153;-0,129876019;-0,014015621;0,112810775;-0,215521746;-0,294041955;-0,883391388;-0,662864549;0,140827797;0,291213394;-0,113966504;0,130272721;0,247083156;0,131093104;-0,059637319;-0,350641403;-0,035923019;-0,303090216;-0,298444091;-0,437663702;0,119917426;0,111616108;0,403921351;0,230835423;-0,00514859700000003;0,216073344;0,1747336;0,329852928;0,048257229;0,287048461;0,607237935;0,407478943;-0,331485995;-0,451394169;-0,372707017;-0,349890707;-0,434228218;-0,413995549;-0,128791617;0,104116206;0,11560222;0,085328319;0,178402155;0,277756096;0,106289294;0,157516781;0,162224714;0,209651719;0,054700732;-0,022401898;-0,16882126;-0,29651643;-0,363125525;-0,423799176;-0,390626875;-0,845152249;0,254025164;0,394080865;0,409099439;0,407561543;0,41618291;0,496928881;0,39044132;0,297112071;0,178138302;0,060997767;-0,159942122;-0,439406745;-0,105811804;0,12477406;-0,00816085599999999;-0,175987411;-0,046865583;-0,09025612;-0,600782592;-1,003316353;-1,153788768;-1,027850818;-1,091059721;-0,982851133;-0,000514263000000007;-0,321345066;-0,043558496;-0,111236387;-0,34343782;-0,240473827;-0,483446;-0,61771601;-0,987279656;-0,845945447;-0,792748861;-0,932035801;3,268585269;3,287154002;3,303757653;3,329269807;3,348699509;3,368244444;3,395488524;3,425619632;3,458394688;3,488528164;3,527870674;3,560204437;3,998455316;4,022220501;4,046939054;4,080066943;4,109942028;4,139613656;4,174172364;4,209136202;4,243816629;4,275893465;4,314801011;4,345296007;4,791896602;4,807745998;4,827467024;4,85272927;4,880481763;4,908941537;4,937556878;4,964073705;4,987061664;5,009060116;5,031039498;5,049374746;5,027108146;5,310708452;5,549600368;5,771014171;5,936851132;6,064645025;6,177920714;6,222484095;6,22876844;6,145153712;6,015868105;5,834601761;5,363735503;5,582825916;5,768360266;5,938709052;6,067125595;6,167100649;6,253654439;6,28738322;6,291669483;6,229269082;6,131454905;5,99363115;5,780302656;5,848085867;5,906517638;5,959391338;6,001032911;6,035176171;6,063747543;6,076054955;6,078638077;6,062626419;6,035184869;5,995301148
0,211;0,47;0,872;0,333;-0,878;-0,915;-0,726;-0,72;-0,279;-0,284;0,185;-0,156;-1,205931214;-0,998612495;-0,871576039;-0,408248816;-0,342658417;-0,099592153;-0,129876019;-0,014015621;0,112810775;-0,215521746;-0,294041955;-0,883391388;0,262752381;0,140827797;0,291213394;-0,113966504;0,130272721;0,247083156;0,131093104;-0,059637319;-0,350641403;-0,035923019;-0,303090216;-0,298444091;0,00370879099999999;0,119917426;0,111616108;0,403921351;0,230835423;-0,00514859700000003;0,216073344;0,1747336;0,329852928;0,048257229;0,287048461;0,607237935;-0,221973419;-0,331485995;-0,451394169;-0,372707017;-0,349890707;-0,434228218;-0,413995549;-0,128791617;0,104116206;0,11560222;0,085328319;0,178402155;0,037267913;0,106289294;0,157516781;0,162224714;0,209651719;0,054700732;-0,022401898;-0,16882126;-0,29651643;-0,363125525;-0,423799176;-0,390626875;0,20640343;0,254025164;0,394080865;0,409099439;0,407561543;0,41618291;0,496928881;0,39044132;0,297112071;0,178138302;0,060997767;-0,159942122;-0,252401191;-0,105811804;0,12477406;-0,00816085599999999;-0,175987411;-0,046865583;-0,09025612;-0,600782592;-1,003316353;-1,153788768;-1,027850818;-1,091059721;-0,070140387;-0,000514263000000007;-0,321345066;-0,043558496;-0,111236387;-0,34343782;-0,240473827;-0,483446;-0,61771601;-0,987279656;-0,845945447;-0,792748861;3,250572113;3,268585269;3,287154002;3,303757653;3,329269807;3,348699509;3,368244444;3,395488524;3,425619632;3,458394688;3,488528164;3,527870674;3,978174488;3,998455316;4,022220501;4,046939054;4,080066943;4,109942028;4,139613656;4,174172364;4,209136202;4,243816629;4,275893465;4,314801011;4,780961393;4,791896602;4,807745998;4,827467024;4,85272927;4,880481763;4,908941537;4,937556878;4,964073705;4,987061664;5,009060116;5,031039498;4,795266006;5,027108146;5,310708452;5,549600368;5,771014171;5,936851132;6,064645025;6,177920714;6,222484095;6,22876844;6,145153712;6,015868105;5,181506591;5,363735503;5,582825916;5,768360266;5,938709052;6,067125595;6,167100649;6,253654439;6,28738322;6,291669483;6,229269082;6,131454905;5,721693922;5,780302656;5,848085867;5,906517638;5,959391338;6,001032911;6,035176171;6,063747543;6,076054955;6,078638077;6,062626419;6,035184869
0,358;0,211;0,47;0,872;0,333;-0,878;-0,915;-0,726;-0,72;-0,279;-0,284;0,185;-1,155096132;-1,205931214;-0,998612495;-0,871576039;-0,408248816;-0,342658417;-0,099592153;-0,129876019;-0,014015621;0,112810775;-0,215521746;-0,294041955;-0,038380607;0,262752381;0,140827797;0,291213394;-0,113966504;0,130272721;0,247083156;0,131093104;-0,059637319;-0,350641403;-0,035923019;-0,303090216;0,078777219;0,00370879099999999;0,119917426;0,111616108;0,403921351;0,230835423;-0,00514859700000003;0,216073344;0,1747336;0,329852928;0,048257229;0,287048461;-0,216613236;-0,221973419;-0,331485995;-0,451394169;-0,372707017;-0,349890707;-0,434228218;-0,413995549;-0,128791617;0,104116206;0,11560222;0,085328319;-0,226344682;0,037267913;0,106289294;0,157516781;0,162224714;0,209651719;0,054700732;-0,022401898;-0,16882126;-0,29651643;-0,363125525;-0,423799176;0,214118964;0,20640343;0,254025164;0,394080865;0,409099439;0,407561543;0,41618291;0,496928881;0,39044132;0,297112071;0,178138302;0,060997767;-0,20267104;-0,252401191;-0,105811804;0,12477406;-0,00816085599999999;-0,175987411;-0,046865583;-0,09025612;-0,600782592;-1,003316353;-1,153788768;-1,027850818;-0,250728346;-0,070140387;-0,000514263000000007;-0,321345066;-0,043558496;-0,111236387;-0,34343782;-0,240473827;-0,483446;-0,61771601;-0,987279656;-0,845945447;3,230314867;3,250572113;3,268585269;3,287154002;3,303757653;3,329269807;3,348699509;3,368244444;3,395488524;3,425619632;3,458394688;3,488528164;3,96010903;3,978174488;3,998455316;4,022220501;4,046939054;4,080066943;4,109942028;4,139613656;4,174172364;4,209136202;4,243816629;4,275893465;4,774506003;4,780961393;4,791896602;4,807745998;4,827467024;4,85272927;4,880481763;4,908941537;4,937556878;4,964073705;4,987061664;5,009060116;4,591040491;4,795266006;5,027108146;5,310708452;5,549600368;5,771014171;5,936851132;6,064645025;6,177920714;6,222484095;6,22876844;6,145153712;5,020297017;5,181506591;5,363735503;5,582825916;5,768360266;5,938709052;6,067125595;6,167100649;6,253654439;6,28738322;6,291669483;6,229269082;5,66932446;5,721693922;5,780302656;5,848085867;5,906517638;5,959391338;6,001032911;6,035176171;6,063747543;6,076054955;6,078638077;6,062626419
