"YW_L1";"YW_L2";"YW_L3";"YW_L4";"YW_L5";"YW_L6";"YW_L7";"YW_L8";"YW_L9";"YW_L10";"YW_L11"
-8,287395523;-5,642757764;0,284553072;-0,309700579;-3,507275153;1,339345119;3,322943441;-3,700024707;-7,304910471;-1,433750604;-0,677182721
-6,02523359;-8,287395523;-5,642757764;0,284553072;-0,309700579;-3,507275153;1,339345119;3,322943441;-3,700024707;-7,304910471;-1,433750604
-2,866271236;-6,02523359;-8,287395523;-5,642757764;0,284553072;-0,309700579;-3,507275153;1,339345119;3,322943441;-3,700024707;-7,304910471
-4,029521904;-2,866271236;-6,02523359;-8,287395523;-5,642757764;0,284553072;-0,309700579;-3,507275153;1,339345119;3,322943441;-3,700024707
-5,154757872;-4,029521904;-2,866271236;-6,02523359;-8,287395523;-5,642757764;0,284553072;-0,309700579;-3,507275153;1,339345119;3,322943441
-3,335480627;-5,154757872;-4,029521904;-2,866271236;-6,02523359;-8,287395523;-5,642757764;0,284553072;-0,309700579;-3,507275153;1,339345119
-0,574502947;-3,335480627;-5,154757872;-4,029521904;-2,866271236;-6,02523359;-8,287395523;-5,642757764;0,284553072;-0,309700579;-3,507275153
-1,878727901;-0,574502947;-3,335480627;-5,154757872;-4,029521904;-2,866271236;-6,02523359;-8,287395523;-5,642757764;0,284553072;-0,309700579
-1,765899296;-1,878727901;-0,574502947;-3,335480627;-5,154757872;-4,029521904;-2,866271236;-6,02523359;-8,287395523;-5,642757764;0,284553072
2,687040467;-1,765899296;-1,878727901;-0,574502947;-3,335480627;-5,154757872;-4,029521904;-2,866271236;-6,02523359;-8,287395523;-5,642757764
-0,14151947;2,687040467;-1,765899296;-1,878727901;-0,574502947;-3,335480627;-5,154757872;-4,029521904;-2,866271236;-6,02523359;-8,287395523
-4,32279429;-0,14151947;2,687040467;-1,765899296;-1,878727901;-0,574502947;-3,335480627;-5,154757872;-4,029521904;-2,866271236;-6,02523359
-2,857564388;-4,32279429;-0,14151947;2,687040467;-1,765899296;-1,878727901;-0,574502947;-3,335480627;-5,154757872;-4,029521904;-2,866271236
-2,445555056;-2,857564388;-4,32279429;-0,14151947;2,687040467;-1,765899296;-1,878727901;-0,574502947;-3,335480627;-5,154757872;-4,029521904
-0,416616503;-2,445555056;-2,857564388;-4,32279429;-0,14151947;2,687040467;-1,765899296;-1,878727901;-0,574502947;-3,335480627;-5,154757872
1,747854311;-0,416616503;-2,445555056;-2,857564388;-4,32279429;-0,14151947;2,687040467;-1,765899296;-1,878727901;-0,574502947;-3,335480627
-1,314515756;1,747854311;-0,416616503;-2,445555056;-2,857564388;-4,32279429;-0,14151947;2,687040467;-1,765899296;-1,878727901;-0,574502947
-0,121806339;-1,314515756;1,747854311;-0,416616503;-2,445555056;-2,857564388;-4,32279429;-0,14151947;2,687040467;-1,765899296;-1,878727901
3,355502073;-0,121806339;-1,314515756;1,747854311;-0,416616503;-2,445555056;-2,857564388;-4,32279429;-0,14151947;2,687040467;-1,765899296
-0,646001364;3,355502073;-0,121806339;-1,314515756;1,747854311;-0,416616503;-2,445555056;-2,857564388;-4,32279429;-0,14151947;2,687040467
-4,4060983;-0,646001364;3,355502073;-0,121806339;-1,314515756;1,747854311;-0,416616503;-2,445555056;-2,857564388;-4,32279429;-0,14151947
-0,674745989;-4,4060983;-0,646001364;3,355502073;-0,121806339;-1,314515756;1,747854311;-0,416616503;-2,445555056;-2,857564388;-4,32279429
-1,338097323;-0,674745989;-4,4060983;-0,646001364;3,355502073;-0,121806339;-1,314515756;1,747854311;-0,416616503;-2,445555056;-2,857564388
-5,376897575;-1,338097323;-0,674745989;-4,4060983;-0,646001364;3,355502073;-0,121806339;-1,314515756;1,747854311;-0,416616503;-2,445555056
-2,48746434;-5,376897575;-1,338097323;-0,674745989;-4,4060983;-0,646001364;3,355502073;-0,121806339;-1,314515756;1,747854311;-0,416616503
-0,06316321;-2,48746434;-5,376897575;-1,338097323;-0,674745989;-4,4060983;-0,646001364;3,355502073;-0,121806339;-1,314515756;1,747854311
1,550761296;-0,06316321;-2,48746434;-5,376897575;-1,338097323;-0,674745989;-4,4060983;-0,646001364;3,355502073;-0,121806339;-1,314515756
4,433846771;1,550761296;-0,06316321;-2,48746434;-5,376897575;-1,338097323;-0,674745989;-4,4060983;-0,646001364;3,355502073;-0,121806339
-0,642504519;4,433846771;1,550761296;-0,06316321;-2,48746434;-5,376897575;-1,338097323;-0,674745989;-4,4060983;-0,646001364;3,355502073
-3,169581283;-0,642504519;4,433846771;1,550761296;-0,06316321;-2,48746434;-5,376897575;-1,338097323;-0,674745989;-4,4060983;-0,646001364
4,576965458;-3,169581283;-0,642504519;4,433846771;1,550761296;-0,06316321;-2,48746434;-5,376897575;-1,338097323;-0,674745989;-4,4060983
3,107261143;4,576965458;-3,169581283;-0,642504519;4,433846771;1,550761296;-0,06316321;-2,48746434;-5,376897575;-1,338097323;-0,674745989
-5,635801677;3,107261143;4,576965458;-3,169581283;-0,642504519;4,433846771;1,550761296;-0,06316321;-2,48746434;-5,376897575;-1,338097323
-2,47845775;-5,635801677;3,107261143;4,576965458;-3,169581283;-0,642504519;4,433846771;1,550761296;-0,06316321;-2,48746434;-5,376897575
3,342620376;-2,47845775;-5,635801677;3,107261143;4,576965458;-3,169581283;-0,642504519;4,433846771;1,550761296;-0,06316321;-2,48746434
3,937540162;3,342620376;-2,47845775;-5,635801677;3,107261143;4,576965458;-3,169581283;-0,642504519;4,433846771;1,550761296;-0,06316321
0,983297694;3,937540162;3,342620376;-2,47845775;-5,635801677;3,107261143;4,576965458;-3,169581283;-0,642504519;4,433846771;1,550761296
1,082924273;0,983297694;3,937540162;3,342620376;-2,47845775;-5,635801677;3,107261143;4,576965458;-3,169581283;-0,642504519;4,433846771
4,048432826;1,082924273;0,983297694;3,937540162;3,342620376;-2,47845775;-5,635801677;3,107261143;4,576965458;-3,169581283;-0,642504519
-0,61027954;4,048432826;1,082924273;0,983297694;3,937540162;3,342620376;-2,47845775;-5,635801677;3,107261143;4,576965458;-3,169581283
-6,598576103;-0,61027954;4,048432826;1,082924273;0,983297694;3,937540162;3,342620376;-2,47845775;-5,635801677;3,107261143;4,576965458
-4,333965004;-6,598576103;-0,61027954;4,048432826;1,082924273;0,983297694;3,937540162;3,342620376;-2,47845775;-5,635801677;3,107261143
4,359831457;-4,333965004;-6,598576103;-0,61027954;4,048432826;1,082924273;0,983297694;3,937540162;3,342620376;-2,47845775;-5,635801677
1,590288541;4,359831457;-4,333965004;-6,598576103;-0,61027954;4,048432826;1,082924273;0,983297694;3,937540162;3,342620376;-2,47845775
-5,312805416;1,590288541;4,359831457;-4,333965004;-6,598576103;-0,61027954;4,048432826;1,082924273;0,983297694;3,937540162;3,342620376
0,774324825;-5,312805416;1,590288541;4,359831457;-4,333965004;-6,598576103;-0,61027954;4,048432826;1,082924273;0,983297694;3,937540162
5,780278691;0,774324825;-5,312805416;1,590288541;4,359831457;-4,333965004;-6,598576103;-0,61027954;4,048432826;1,082924273;0,983297694
-0,15623859;5,780278691;0,774324825;-5,312805416;1,590288541;4,359831457;-4,333965004;-6,598576103;-0,61027954;4,048432826;1,082924273
-4,399418894;-0,15623859;5,780278691;0,774324825;-5,312805416;1,590288541;4,359831457;-4,333965004;-6,598576103;-0,61027954;4,048432826
